city_id,lag,total_cells,observed_cells,observed_pct,positive_cells,positive_pct,zero_cells,zero_pct,unknown_cells,unknown_pct,share_denominator
532,22,238091,232178,97.51649579362513,145499,61.110667769886305,86679,36.40582802373882,5913,2.4835042063748736,all feature cells
532,23,238091,232135,97.4984354721514,145496,61.10940774745791,86639,36.3890277246935,5956,2.5015645278485956,all feature cells
532,24,238091,232092,97.48037515067769,145496,61.10940774745791,86596,36.37096740321978,5999,2.519624849322318,all feature cells
532,168,238091,225901,94.88010886593781,141750,59.536059741863404,84151,35.34404912407441,12190,5.119891134062186,all feature cells
619,1,481719,0,0.0,0,0.0,0,0.0,481719,100.0,all feature cells
619,2,481719,222789,46.24874667596669,109300,22.689576288251033,113489,23.55917038771566,258930,53.75125332403331,all feature cells
619,3,481719,298125,61.887739532798165,129264,26.833901091715294,168861,35.053838441082874,183594,38.112260467201835,all feature cells
619,4,481719,338044,70.17452083060871,137035,28.447082220132483,201009,41.727438610476234,143675,29.825479169391283,all feature cells
619,5,481719,364574,75.68188093058401,141137,29.29861599812339,223437,46.38326493246063,117145,24.31811906941599,all feature cells
619,6,481719,383870,79.68753567951441,143822,29.855994884984813,240048,49.83154079452959,97849,20.312464320485596,all feature cells
619,7,481719,398386,82.70091069690007,145715,30.24896256946477,252671,52.45194812743529,83333,17.29908930309994,all feature cells
619,8,481719,409446,84.99685501298475,147182,30.553496955694087,262264,54.44335805729066,72273,15.003144987015252,all feature cells
619,9,481719,417953,86.76282230927158,148395,30.805303506816216,269558,55.957518802455375,63766,13.237177690728412,all feature cells
619,10,481719,424325,88.08558516479525,149259,30.984661182141455,275066,57.10092398265379,57394,11.914414835204756,all feature cells
619,11,481719,429157,89.08865957124381,149972,31.13267278226518,279185,57.955986788978635,52562,10.911340428756183,all feature cells
619,12,481719,432808,89.84657030343416,150491,31.240411941401522,282317,58.60615836203264,48911,10.15342969656584,all feature cells
619,13,481719,435651,90.43674839481108,150855,31.315974665728362,284796,59.12077372908272,46068,9.563251605188917,all feature cells
619,14,481719,435541,90.41391350559144,150830,31.31078491817844,284711,59.103128587412996,46178,9.586086494408566,all feature cells
619,15,481719,435430,90.39087102646978,150811,31.3068407100405,284619,59.084030316429285,46289,9.609128973530211,all feature cells
619,16,481719,435316,90.36720577764216,150788,31.302066142294574,284528,59.06513963534758,46403,9.632794222357848,all feature cells
619,17,481719,435195,90.34208739950054,150766,31.297499164450645,284429,59.04458823504989,46524,9.657912600499461,all feature cells
619,18,481719,435113,90.3250650275368,150763,31.296876394744654,284350,59.028188632792144,46606,9.6749349724632,all feature cells
619,19,481719,435033,90.30845783537706,150749,31.293970136116698,284284,59.01448769926036,46686,9.691542164622945,all feature cells
619,20,481719,434951,90.29143546341332,150736,31.29127146739074,284215,59.00016399602258,46768,9.708564536586682,all feature cells
619,21,481719,434870,90.27462068135158,150718,31.2875348491548,284152,58.987085832196776,46849,9.725379318648423,all feature cells
619,22,481719,434789,90.25780589928983,150701,31.284005820820852,284088,58.97380007846898,46930,9.742194100710165,all feature cells
619,23,481719,434708,90.24099111722809,150683,31.28026920258491,284025,58.96072191464319,47011,9.759008882771907,all feature cells
619,24,481719,434628,90.22438392506835,150660,31.27549463483898,283968,58.94888929022937,47091,9.775616074931651,all feature cells
619,168,481719,422828,87.77482308150603,146592,30.43101891351597,276236,57.34380416799005,58891,12.225176918493977,all feature cells
658,1,697662,0,0.0,0,0.0,0,0.0,697662,100.0,all feature cells
658,2,697662,244270,35.01265655862008,113711,16.298866786495466,130559,18.71378977212461,453392,64.98734344137992,all feature cells
658,3,697662,339869,48.71542380121033,136252,19.52980096379049,203617,29.18562283741984,357793,51.28457619878967,all feature cells
658,4,697662,394041,56.480215347833195,144653,20.73396573125668,249388,35.746249616576506,303621,43.519784652166805,all feature cells
658,5,697662,432243,61.955932815604115,148906,21.343573248937165,283337,40.61235956666695,265419,38.044067184395885,all feature cells
658,6,697662,462509,66.29413670229997,151476,21.711946472647213,311033,44.58219022965275,235153,33.705863297700034,all feature cells
658,7,697662,487781,69.91652118074369,153383,21.98528800479315,334398,47.93123317595053,209881,30.083478819256317,all feature cells
658,8,697662,509000,72.95796531844934,154997,22.21663212271845,354003,50.74133319573088,188662,27.042034681550664,all feature cells
658,9,697662,526774,75.50561733332187,156564,22.44123945406228,370210,53.06437787925958,170888,24.494382666678135,all feature cells
658,10,697662,541329,77.5918711353062,158046,22.653663235205588,383283,54.93820790010062,156333,22.40812886469379,all feature cells
658,11,697662,552887,79.24854729080845,159333,22.838136518830034,393554,56.410410771978405,144775,20.751452709191557,all feature cells
658,12,697662,561957,80.54860376514702,160427,22.99494597670505,401530,57.55365778844197,135705,19.45139623485298,all feature cells
658,13,697662,569035,81.56313515713913,161337,23.125381631793047,407698,58.43775352534608,128627,18.43686484286087,all feature cells
658,14,697662,568809,81.5307412471942,161281,23.11735482224917,407528,58.41338642494503,128853,18.4692587528058,all feature cells
658,15,697662,568537,81.49175388655252,161246,23.112338066284245,407291,58.37941582026827,129125,18.508246113447488,all feature cells
658,16,697662,568237,81.44875312113889,161217,23.108181325627598,407020,58.340571795511295,129425,18.55124687886111,all feature cells
658,17,697662,567853,81.39371214140945,161183,23.103307905547386,406670,58.29040423586206,129809,18.606287858590548,all feature cells
658,18,697662,567355,81.32233087082284,161135,23.096427783081207,406220,58.22590308774163,130307,18.677669129177165,all feature cells
658,19,697662,566787,81.24091608830638,161091,23.090121004153875,405696,58.1507950841525,130875,18.75908391169363,all feature cells
658,20,697662,566297,81.17068150479746,161028,23.081090843417012,405269,58.08959066138044,131365,18.829318495202546,all feature cells
658,21,697662,565735,81.09012673758926,160955,23.07062732383303,404780,58.01949941375623,131927,18.909873262410738,all feature cells
658,22,697662,565305,81.02849230716306,160913,23.064607216675125,404392,57.96388509048794,132357,18.971507692836934,all feature cells
658,23,697662,565044,80.99108164125322,160872,23.058730445401928,404172,57.93235119585129,132618,19.008918358746786,all feature cells
658,24,697662,564817,80.95854439542357,160842,23.054430368860565,403975,57.90411402656301,132845,19.041455604576427,all feature cells
658,168,697662,546165,78.28504347377384,155538,22.294176836347688,390627,55.990866637426144,151497,21.714956526226167,all feature cells
